t,Elastic energy,Dissipated energy,Total energy,Time elapsed,Outer iterations,Inner iterations
0.52,170.71469676860994,416.5573626483133,587.2720594169236,1.8916295990002254,2.0,4.0
0.53,177.23778351350308,416.66137648498074,593.8991599984836,1.8709774429999015,2.0,4.0
0.54,183.87746997803825,416.7709555416193,600.6484255196567,1.8604476219998105,2.0,4.0
0.55,190.63375141916163,416.8858949258655,607.5196463450269,1.8942212039996775,2.0,4.0
0.56,197.5070223181151,417.0056184641744,614.5126407822884,1.9119160739996914,2.0,4.0
0.5700000000000001,204.49589298828218,417.1313242460555,621.6272172343374,1.9439630920001036,2.0,4.0
0.58,211.60021595845998,417.2629462825089,628.8631622409694,1.943063735999658,2.0,4.0
0.59,218.81920573328676,417.4010553055481,636.2202610388351,1.9728299429998515,2.0,4.0
0.6,226.15263041638502,417.545658806805,643.6982892231911,1.992366383999979,2.0,4.0
0.61,233.60034059494373,417.6966915331289,651.2970321280725,1.9459927180000705,2.0,4.0
0.62,241.1613256159449,417.8549410651965,659.0162666811414,1.9213296109996918,2.0,4.0
0.63,248.83503645467158,418.02071136392647,666.8557478185985,1.9851893339996423,2.0,4.0
0.64,256.620997625863,418.19423661988264,674.8152342457464,1.953210635999767,2.0,4.0
0.65,264.518733365564,418.3757436277002,682.8944769932649,1.9518817900002432,2.0,4.0
0.66,272.5276495249403,418.565575049227,691.0932245741683,1.9623250380000172,2.0,4.0
0.67,280.64722539254444,418.7639914822169,699.4112168747611,1.9636311909998767,2.0,4.0
0.68,288.87716920685284,418.97102739762653,707.8481966044804,1.9382561919996988,2.0,4.0
0.6900000000000001,297.21703589479034,419.1868693215576,716.4039052163469,1.9576571980001063,2.0,4.0
0.7000000000000001,305.6661690224113,419.4119111395001,725.0780801619105,1.9774480199998834,2.0,4.0
0.71,314.2239580437118,419.64649371862544,733.8704517623376,2.023138698999901,2.0,4.0
0.72,322.8898384256709,419.89090705720764,742.7807454828782,1.9816323179998108,2.0,4.0
0.73,331.663286219832,420.14539616488463,751.8086823847152,1.962786418000178,2.0,4.0
0.74,340.5436508017517,420.4103296002548,760.9539804020073,1.9363650469999811,2.0,4.0
0.75,349.5301994198763,420.6861486986834,770.2163481185595,1.9640140330002396,2.0,4.0
0.76,358.62239720879785,420.9730940970676,779.5954913058657,1.9365287250002439,2.0,4.0
0.77,367.81953128810017,421.2715774472238,789.0911087353252,1.9421255760003078,2.0,4.0
0.78,377.1210933680446,421.58180366188844,798.7028970299326,2.775822742999935,3.0,6.0
0.79,386.52636501030145,421.9041832801516,808.4305482904524,2.7861795889998575,3.0,6.0
0.8,396.03438836386607,422.23935543926325,818.2737438031301,2.797134412000105,3.0,6.0
0.81,405.6448282114504,422.5873331199326,828.232161331384,2.7721316349998233,3.0,6.0
0.8200000000000001,415.35687434392366,422.9486028319627,838.3054771758864,2.809362814999986,3.0,6.0
0.8300000000000001,425.16994358155284,423.32341865776846,848.493362239321,2.788508098999955,3.0,6.0
0.84,435.0833522218792,423.7121314048791,858.7954836267584,2.7236114009997436,3.0,6.0
0.85,445.09627223857035,424.11523039496683,869.2115026335368,2.819520304999969,3.0,6.0
0.86,455.2080592096515,424.533016270386,879.7410754800383,2.8239807949998976,3.0,6.0
0.87,465.4179605387965,424.96589286218074,890.3838534009769,2.7876723129998027,3.0,6.0
0.88,475.7252095006483,425.4142733393526,901.1394828400023,2.7662739819998023,3.0,6.0
0.89,486.12903341308913,425.8785713687808,912.0076047818684,2.7984820329998,3.0,6.0
0.9,496.62871023793974,426.3591461782835,922.9878564162242,2.756478654000148,3.0,6.0
0.91,507.2235018788484,426.8563669676219,934.079868846472,2.774800095000046,3.0,6.0
0.92,517.9126018368581,427.3706678566691,945.2832696935292,2.765420873000039,3.0,6.0
0.93,528.6952104528658,427.90247050171547,956.5976809545814,2.7497394090000853,3.0,6.0
0.9400000000000001,539.5704664936028,428.4522525137602,968.0227190073622,2.791253145000155,3.0,6.0
0.9500000000000001,550.537509944853,429.0204843583876,979.5579943032396,2.787816856000063,3.0,6.0
0.96,561.5956618385906,429.6074521105606,991.2031139491514,2.8046239319996857,3.0,6.0
0.97,572.7438565482607,430.21382098313546,1002.9576775313967,2.7777748439998504,3.0,6.0
0.98,583.981523490499,430.83975824385595,1014.8212817343544,2.793452089999846,3.0,6.0
0.99,595.3075828102136,431.4859356357282,1026.7935184459436,3.6439009579999038,4.0,8.0
1.0,606.7212297879296,432.15274399829246,1038.8739737862222,2.8150266229999943,3.0,6.0
