Iteration,Step size,Angle,Alpha,Beta
26,0.04347568423232865,0.12946298399234474,2.158349279776197,0.008885625548872105
27,0.021815070486306348,0.15964148851475976,1.6074127540124117,0.005915992624953011
28,0.03139201498387975,0.12924656622241534,2.156209787068223,0.00800495028128044
29,0.015726988594721217,0.15991671620661072,1.6094813095283502,0.005431718685284145
30,0.022664592867241623,0.12907107008186658,2.154711329477361,0.007303914980044986
31,0.011337575041336735,0.16016982775614091,1.6111438926514625,0.005028673077594725
32,0.016363523998772816,0.12894277120650202,2.15380437256933,0.00669184990928902
33,0.00817353930622562,0.1603878205071767,1.6124323333717039,0.004657811569607474
34,0.011813389012866523,0.1288408549540116,2.1532535443972716,0.006161443775480032
35,0.005892407459494463,0.16058131138616397,1.6134300736559126,0.004333959881469677
36,0.00852770695372045,0.1287614802871594,2.1529894972474444,0.00570359658558567
37,0.004247867007293103,0.1607527076132031,1.614231778032067,0.00403368774965124
38,0.006154957757765765,0.12869575719662354,2.1527527849293455,0.005327378074189031
39,0.00306202689573683,0.16092423895300353,1.61487726762614,0.003806594878571103
40,0.004442133916813734,0.12864753852135632,2.1528134792240134,0.00497897531163783
41,0.0022073443379662136,0.1610654809745554,1.6154259814886414,0.0035571347276697664
42,0.0032059833076345237,0.12860191636194213,2.1532128462310363,0.004564170108355064
43,0.0015913489245687488,0.1611595598219763,1.6158726905200775,0.003234707987025409
44,0.002313383041271276,0.12855423910036776,2.1534043242825565,0.004209314443277071
45,0.0011468856058904405,0.16127024567157788,1.615893424992583,0.003125072161381952
46,0.0016687556850843376,0.12856235955235557,2.153680016511968,0.004133171291413836
47,0.0008264741066221868,0.16140569922087028,1.6159328219587472,0.003107700578082267
1,5.315123061388988,0.9674508877787222,3.295293091352704,0.0008636738143313349
2,2.0342955434232843,1.0490873742389337,1.7700993098128117,3.572847153440568e-05
3,1.6010550958756091,0.1788895573729001,1.7893161443298007,0.12419131476819122
4,1.4152820910305883,1.1795047179482805,2.1683311231626448,9.413234105629556e-05
5,1.2994884534465552,0.12733625296252465,1.7583168222803722,-0.0279757961406974
6,0.9993994378656881,1.2395417561165987,1.9980356244844235,0.00030757603975551523
7,0.8868666996600783,1.2408256791046672,1.7840102572546108,-0.0001007798158151908
8,0.711942769834103,0.1479903917099946,1.9035250780534463,0.017289480184482727
9,0.6295579351575481,0.13918075258468035,1.836574711684639,0.002042006763218808
10,0.5300994105206285,1.3504873124269836,1.8808651611497498,7.280990627042035e-05
11,0.45694369135227747,0.13960096270268624,1.8514878685120504,0
12,0.38553783117878365,0.13885714065090735,1.8391206301302316,0.009840698381610596
13,0.3271145335412958,0.14322075862165695,1.8621255810816264,0.008136185236450641
14,0.28421631570990646,0.1373135152081839,1.835293349240602,0.008951434304205572
15,0.2372854130641588,0.143967976983722,1.8616577051430336,0.008443905478457796
16,0.20920835091174445,0.1364073446924795,1.8340056020660023,0.00857920797899503
17,0.1726081219158217,0.14457816999176534,1.8613118378910918,0.00830760571138562
18,0.1539046428841444,0.1356935571146991,1.833374572676171,0.008306500143065361
19,0.12574765959430842,0.1451996361288673,1.8612023340889978,0.008130052417960778
20,0.11319017367334937,0.13518117363886548,1.8329952432621281,0.008025867787217728
21,0.09172094346036984,0.14578641207163306,1.8614696832914646,0.007818417834459928
22,0.0832425318965635,0.13473109437783895,1.832870573862098,0.007611183936627155
23,0.06695888126076194,0.14630496451277206,1.8619328289283972,0.0074245802844098065
24,0.061202947090549256,0.13434547799318922,1.832868634164835,0.007176042884712316
25,0.04891409574779979,0.14679035441983074,1.8624246956405608,0.007014008023516784
26,0.04499177361651985,0.13401339593060682,1.833003391915693,0.006740689645243924
27,0.03574915484212839,0.14724726099350832,1.8629018765957872,0.006580003947735038
28,0.03306675893832723,0.13369961511666353,1.8331446159881135,0.006309607983839298
29,0.026133289536670774,0.1476682211030719,1.8633791437245173,0.006179716657395657
30,0.024295754305945046,0.133432912082156,1.83335943737319,0.005915547615249161
31,0.019108265173265557,0.1480740347962569,1.8638001865845912,0.0058072359574127186
32,0.017847530392585572,0.13320359487735348,1.833564448949325,0.005556984855131852
33,0.013974014906376897,0.14845345708481644,1.8641988611051763,0.005458522682417978
34,0.013107953376776973,0.13299167492923616,1.8338061280440623,0.005219149598678889
35,0.010220522325859766,0.1488177667606389,1.8645470218394997,0.0051396125779424266
36,0.009625194907139147,0.13280770192321742,1.8340620135585708,0.004912126016166868
37,0.0074760205890728295,0.14916329992324626,1.8648484012704696,0.00484759908171756
38,0.007066476676495419,0.13264185525176989,1.8343078109203506,0.004636308443398024
39,0.005469047702273884,0.14948773903903778,1.865196935450648,0.004557330760962665
40,0.0051870396959151745,0.13247769950589933,1.8345026802513504,0.004364875983714612
41,0.004001028131053071,0.14980389888000809,1.8655418034435731,0.004297255877229071
42,0.003806919320507632,0.13233213247818507,1.8347123668392786,0.004104789878104765
43,0.002927027406747882,0.15010083947917105,1.8656603856609626,0.004101991336969677
44,0.002793379204311305,0.13221904489398023,1.834939878575406,0.0039501146294725915
45,0.002141528559928097,0.150392170457022,1.8659572859958258,0.003890016894067927
46,0.0020495409904984973,0.13209522551139516,1.8350417303754847,0.0037657954623249177
47,0.0015669270655728164,0.150676319136269,1.8663589718173297,0.003682989349892615
48,0.0015036776241782674,0.13196895172798667,1.8351854302907384,0.0035110645678460787
49,0.0011462093991981214,0.1509329915522415,1.8695088964778004,0
50,0.0011099222156910591,0.13136124054383416,1.8440054321713415,0.00019161626327413226
1,4.69750190954783,0.9471958291929449,2.6621230026534346,0.0008389004700776431
2,1.989159370537459,1.0719890203017977,1.9514606169167128,0.00020889564321213488
3,1.8555642313700325,1.0857129011654543,1.9381591993592948,2.9796178564161203e-05
4,1.66720189052016,1.1441937655293928,2.1757967110261904,-7.368431967872378e-06
5,1.044690206802533,1.1782582980304765,1.6034581512123447,4.9008982867899694e-05
6,1.4312610743601155,0.15787820801434424,2.6805092558706622,-0.07649820372218787
7,0.7954693026730452,1.2264122723942743,1.4977566075023978,-9.056870569570804e-05
8,0.8555432604425048,0.16912626120389004,2.3446048442972667,0.046732690561466075
9,0.543372387679552,0.1558104599611923,1.5896955508478758,0.0034127630667120643
10,0.6276173659820452,0.15522768298343803,2.215333525932531,0.020037503025219353
11,0.3898125352732313,0.15735853558808324,1.613132411331141,0.008425402657881617
12,0.46118892435985526,0.1508403026775616,2.1664076079392225,0.018030705756726086
13,0.2845207290502383,0.1576836761166017,1.6270528453446294,0.009718517385822526
14,0.3409969569150943,0.1480293721489177,2.1400969804980714,0.016147679134248957
15,0.20911715214145774,0.15777049742723334,1.6365240442784206,0.009668455406336167
16,0.2527040689606886,0.14605935150866858,2.12461248655635,0.014281665940368747
17,0.15416517212374145,0.15777201463858923,1.6431942255530285,0.009099305365475062
18,0.18740707447327462,0.14464709340212079,2.1149184206541025,0.012633545023305803
19,0.1138055064315115,0.1577537179628751,1.6479754478092998,0.008446810915189115
20,0.13896629820039275,0.1435960968123472,2.108465381298443,0.011400613216881126
21,0.0840350890769379,0.15788127380947697,1.6509803782360193,0.008025711724232276
22,0.1030292529344351,0.1428191076771158,2.103961622476334,0.010666856552968864
23,0.0620840089615728,0.1579840671961419,1.6540100161818319,0.007538192917683048
24,0.07639900894346494,0.14213690808002044,2.1009787632507924,0.009708852102344774
25,0.0458868430624299,0.1580105612245849,1.6563239461741512,0.006980813311058275
26,0.05663905495660753,0.14157220671577334,2.0990040563061747,0.00887299836904692
27,0.03391941400298975,0.15804006709347895,1.6580518773528645,0.006476933150273229
28,0.04197779729115191,0.1410910184704371,2.097532459479127,0.008216008278324572
29,0.02506753315560626,0.15813302881402247,1.6592240174548385,0.006097041846211853
30,0.031110362362443973,0.1406938853301137,2.0968830571157095,0.0076090436541404365
31,0.01852749109363845,0.1581708159092052,1.660365408821518,0.005654751088594197
32,0.023047240383823612,0.14033475892098682,2.0963064863086016,0.007060276357761227
33,0.013692737310172613,0.15822211895129687,1.661314472090794,0.0052843727975352955
34,0.01707038771167159,0.14001860335325717,2.0959616854660585,0.006572224526630653
35,0.01011921334936319,0.15827201165420907,1.6620955842239782,0.004946155704353556
36,0.01264095082551569,0.13973743017761203,2.0957637173583787,0.006138958977932095
37,0.0074778330844073836,0.15832322135654203,1.6627470633755184,0.004642117052565775
38,0.009359166270250534,0.139485974571777,2.095711597988397,0.005742580751978112
39,0.005525588367949274,0.15837123765574943,1.6632767237107549,0.004361674443679201
40,0.006928013289329704,0.13926072432223546,2.0957229388081284,0.0053966918520008
41,0.004082641573694975,0.15842271527694143,1.6637007535457597,0.0041224994885090795
42,0.005127420243104502,0.13906061674262332,2.0958028651639347,0.00509662274059579
43,0.003016383871709592,0.15847553219467503,1.6641379145920479,0.003878838873859444
44,0.0037942269593848896,0.138869681873746,2.095851900864106,0.004796132704117709
45,0.002228420533895252,0.1585309929974104,1.66451799368158,0.0036650047818354617
46,0.0028070783515560557,0.1386966840864314,2.095786971962433,0.004568141828679904
47,0.001646157980883937,0.15860287560180397,1.6683935602038682,0
48,0.0020912891354758793,0.13787649787083445,2.1062634299589313,-8.806366441103678e-05
49,0.0012118103107937473,0.1580113195646794,1.6590682975334543,0
50,0.00155067136675312,0.13821700604993742,2.1210185509703647,-8.447318293232371e-05
51,0.0008915994602335731,0.15744480715569487,1.6499957868926225,0
